/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadb -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadb -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-11 00:41:06:086 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-11 00:41:07:028 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 00:41:08:031 2 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 00:41:09:028 3 sec: 96000 operations; 96000 current ops/sec; est completion in 20 minutes [INSERT: Count=96259, Max=1785855, Min=1016832, Avg=1572076.89, 90=1743871, 99=1785855, 99.9=1785855, 99.99=1785855] 
2023-01-11 00:41:10:028 4 sec: 288000 operations; 192000 current ops/sec; est completion in 9 minutes [INSERT: Count=191741, Max=1594367, Min=253440, Avg=1069743.6, 90=1432575, 99=1587199, 99.9=1594367, 99.99=1594367] 
2023-01-11 00:41:11:028 5 sec: 483000 operations; 195000 current ops/sec; est completion in 6 minutes [INSERT: Count=195000, Max=1115135, Min=58464, Avg=529492.92, 90=915967, 99=1115135, 99.9=1115135, 99.99=1115135] 
2023-01-11 00:41:12:028 6 sec: 628000 operations; 145000 current ops/sec; est completion in 6 minutes [INSERT: Count=145000, Max=517119, Min=37600, Avg=113902.46, 90=256895, 99=494847, 99.9=517119, 99.99=517119] 
2023-01-11 00:41:13:028 7 sec: 746000 operations; 118000 current ops/sec; est completion in 6 minutes [INSERT: Count=118000, Max=203775, Min=35424, Avg=62521.49, 90=89855, 99=201343, 99.9=203775, 99.99=203775] 
2023-01-11 00:41:14:028 8 sec: 866000 operations; 120000 current ops/sec; est completion in 6 minutes [INSERT: Count=120000, Max=204927, Min=36416, Avg=65652, 90=104511, 99=203903, 99.9=204927, 99.99=204927] 
2023-01-11 00:41:15:028 9 sec: 982000 operations; 116000 current ops/sec; est completion in 5 minutes [INSERT: Count=116000, Max=195967, Min=37920, Avg=67756, 90=96127, 99=188543, 99.9=195967, 99.99=195967] 
2023-01-11 00:41:16:028 10 sec: 1106000 operations; 124000 current ops/sec; est completion in 5 minutes [INSERT: Count=124000, Max=213759, Min=34112, Avg=80528.65, 90=160767, 99=200063, 99.9=213759, 99.99=213759] 
2023-01-11 00:41:17:028 11 sec: 1222000 operations; 116000 current ops/sec; est completion in 5 minutes [INSERT: Count=116000, Max=235135, Min=37248, Avg=76288.83, 90=125759, 99=226047, 99.9=235135, 99.99=235135] 
2023-01-11 00:41:18:028 12 sec: 1346000 operations; 124000 current ops/sec; est completion in 5 minutes [INSERT: Count=124000, Max=255871, Min=35904, Avg=76258.58, 90=119359, 99=233215, 99.9=255871, 99.99=255871] 
2023-01-11 00:41:19:028 13 sec: 1459000 operations; 113000 current ops/sec; est completion in 5 minutes [INSERT: Count=113000, Max=249727, Min=36352, Avg=83393.42, 90=168703, 99=238719, 99.9=249727, 99.99=249727] 
2023-01-11 00:41:20:028 14 sec: 1584000 operations; 125000 current ops/sec; est completion in 5 minutes [INSERT: Count=125000, Max=267263, Min=34912, Avg=77098.62, 90=154751, 99=239103, 99.9=267263, 99.99=267263] 
2023-01-11 00:41:21:028 15 sec: 1703000 operations; 119000 current ops/sec; est completion in 5 minutes [INSERT: Count=119000, Max=255487, Min=34720, Avg=78761.01, 90=135679, 99=245503, 99.9=255487, 99.99=255487] 
2023-01-11 00:41:22:028 16 sec: 1823000 operations; 120000 current ops/sec; est completion in 5 minutes [INSERT: Count=120000, Max=231423, Min=36512, Avg=72882.4, 90=110719, 99=216191, 99.9=231423, 99.99=231423] 
