/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadf -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadf -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-4] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-11 10:01:49:222 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-11 10:01:50:168 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 10:01:51:167 2 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 10:01:52:177 3 sec: 31000 operations; 31000 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=37557, Max=2054143, Min=1597440, Avg=1775424.07, 90=1960959, 99=2054143, 99.9=2054143, 99.99=2054143] 
2023-01-11 10:01:53:167 4 sec: 277000 operations; 246000 current ops/sec; est completion in 9 minutes [INSERT: Count=239443, Max=2355199, Min=51488, Avg=1439092.02, 90=2125823, 99=2330623, 99.9=2355199, 99.99=2355199] 
2023-01-11 10:01:54:167 5 sec: 440000 operations; 163000 current ops/sec; est completion in 7 minutes [INSERT: Count=163000, Max=223359, Min=43584, Avg=91104.69, 90=133119, 99=193535, 99.9=223359, 99.99=223359] 
2023-01-11 10:01:55:167 6 sec: 595000 operations; 155000 current ops/sec; est completion in 6 minutes [INSERT: Count=155000, Max=709631, Min=110144, Avg=313300.23, 90=485375, 99=676863, 99.9=709631, 99.99=709631] 
2023-01-11 10:01:56:167 7 sec: 740000 operations; 145000 current ops/sec; est completion in 6 minutes [INSERT: Count=145679, Max=785407, Min=51776, Avg=233228.37, 90=496895, 99=742911, 99.9=785407, 99.99=785407] 
2023-01-11 10:01:57:167 8 sec: 864000 operations; 124000 current ops/sec; est completion in 6 minutes [INSERT: Count=123321, Max=401151, Min=42624, Avg=105732.29, 90=158335, 99=308479, 99.9=401151, 99.99=401151] 
2023-01-11 10:01:58:167 9 sec: 982000 operations; 118000 current ops/sec; est completion in 5 minutes [INSERT: Count=118000, Max=285439, Min=47040, Avg=116514.17, 90=177919, 99=285183, 99.9=285439, 99.99=285439] 
2023-01-11 10:01:59:167 10 sec: 1103000 operations; 121000 current ops/sec; est completion in 5 minutes [INSERT: Count=121000, Max=205823, Min=42016, Avg=95335.54, 90=157183, 99=189567, 99.9=205823, 99.99=205823] 
2023-01-11 10:02:00:167 11 sec: 1222000 operations; 119000 current ops/sec; est completion in 5 minutes [INSERT: Count=119000, Max=268543, Min=46368, Avg=108823.66, 90=157567, 99=199551, 99.9=268543, 99.99=268543] 
2023-01-11 10:02:01:167 12 sec: 1344000 operations; 122000 current ops/sec; est completion in 5 minutes [INSERT: Count=122000, Max=248063, Min=46880, Avg=105948.85, 90=153983, 99=227839, 99.9=248063, 99.99=248063] 
2023-01-11 10:02:02:167 13 sec: 1466000 operations; 122000 current ops/sec; est completion in 5 minutes [INSERT: Count=122000, Max=194687, Min=44512, Avg=107129.31, 90=152831, 99=190847, 99.9=194687, 99.99=194687] 
2023-01-11 10:02:03:167 14 sec: 1583000 operations; 117000 current ops/sec; est completion in 5 minutes [INSERT: Count=117000, Max=278271, Min=42336, Avg=100436.51, 90=158591, 99=242303, 99.9=278271, 99.99=278271] 
2023-01-11 10:02:04:167 15 sec: 1704000 operations; 121000 current ops/sec; est completion in 5 minutes [INSERT: Count=121000, Max=215167, Min=42784, Avg=94078.28, 90=140671, 99=193663, 99.9=215167, 99.99=215167] 
2023-01-11 10:02:05:171 16 sec: 1826000 operations; 121635.09 current ops/sec; est completion in 5 minutes [INSERT: Count=122000, Max=201343, Min=39008, Avg=84771.02, 90=127295, 99=174591, 99.9=201343, 99.99=201343] 
