/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadd -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadd -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-11 01:34:52:223 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-11 01:34:53:170 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 01:34:54:170 2 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 01:34:55:173 3 sec: 100000 operations; 100000 current ops/sec; est completion in 19 minutes [INSERT: Count=106408, Max=1696767, Min=998400, Avg=1379285.14, 90=1614847, 99=1687551, 99.9=1696767, 99.99=1696767] 
2023-01-11 01:34:56:173 4 sec: 321000 operations; 220119.52 current ops/sec; est completion in 8 minutes [INSERT: Count=214592, Max=1756159, Min=258560, Avg=853362.67, 90=1315839, 99=1648639, 99.9=1756159, 99.99=1756159] 
2023-01-11 01:34:57:170 5 sec: 491000 operations; 170682.73 current ops/sec; est completion in 6 minutes [INSERT: Count=170000, Max=733695, Min=43872, Avg=294044.89, 90=582655, 99=702463, 99.9=733695, 99.99=733695] 
2023-01-11 01:34:58:170 6 sec: 624000 operations; 133000 current ops/sec; est completion in 6 minutes [INSERT: Count=133000, Max=218623, Min=40448, Avg=70837.65, 90=96639, 99=206975, 99.9=218623, 99.99=218623] 
2023-01-11 01:34:59:170 7 sec: 739000 operations; 115000 current ops/sec; est completion in 6 minutes [INSERT: Count=115000, Max=247551, Min=38080, Avg=64896, 90=94015, 99=217855, 99.9=247551, 99.99=247551] 
2023-01-11 01:35:00:170 8 sec: 863000 operations; 124000 current ops/sec; est completion in 6 minutes [INSERT: Count=124000, Max=199295, Min=36128, Avg=75455.87, 90=165503, 99=197375, 99.9=199295, 99.99=199295] 
2023-01-11 01:35:01:170 9 sec: 978000 operations; 115000 current ops/sec; est completion in 5 minutes [INSERT: Count=116000, Max=210687, Min=36128, Avg=72592.41, 90=118719, 99=199807, 99.9=210687, 99.99=210687] 
2023-01-11 01:35:02:170 10 sec: 1100000 operations; 122000 current ops/sec; est completion in 5 minutes [INSERT: Count=121000, Max=191103, Min=36928, Avg=68771.83, 90=105471, 99=190335, 99.9=191103, 99.99=191103] 
2023-01-11 01:35:03:170 11 sec: 1218000 operations; 118000 current ops/sec; est completion in 5 minutes [INSERT: Count=118000, Max=223103, Min=35168, Avg=71183.86, 90=111231, 99=209791, 99.9=223103, 99.99=223103] 
2023-01-11 01:35:04:170 12 sec: 1342000 operations; 124000 current ops/sec; est completion in 5 minutes [INSERT: Count=124000, Max=223743, Min=35840, Avg=71233.29, 90=103615, 99=216959, 99.9=223743, 99.99=223743] 
2023-01-11 01:35:05:170 13 sec: 1459000 operations; 117000 current ops/sec; est completion in 5 minutes [INSERT: Count=117000, Max=303615, Min=38336, Avg=91809.09, 90=174847, 99=274431, 99.9=303615, 99.99=303615] 
2023-01-11 01:35:06:170 14 sec: 1578000 operations; 119000 current ops/sec; est completion in 5 minutes [INSERT: Count=119000, Max=222463, Min=38368, Avg=72712.61, 90=120063, 99=168703, 99.9=222463, 99.99=222463] 
2023-01-11 01:35:07:170 15 sec: 1699000 operations; 121000 current ops/sec; est completion in 5 minutes [INSERT: Count=121000, Max=204031, Min=37888, Avg=73229.22, 90=109119, 99=189183, 99.9=204031, 99.99=204031] 
2023-01-11 01:35:08:170 16 sec: 1820000 operations; 121000 current ops/sec; est completion in 5 minutes [INSERT: Count=121000, Max=264447, Min=37600, Avg=68103.27, 90=92159, 99=258303, 99.9=264447, 99.99=264447] 
