/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-11 09:18:37:904 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-11 09:18:38:850 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 09:18:39:848 2 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-11 09:18:40:848 3 sec: 36000 operations; 36000 current ops/sec; est completion in 55 minutes [INSERT: Count=49140, Max=1924095, Min=1467392, Avg=1780792.51, 90=1875967, 99=1924095, 99.9=1924095, 99.99=1924095] 
2023-01-11 09:18:41:848 4 sec: 284000 operations; 248000 current ops/sec; est completion in 9 minutes [INSERT: Count=234860, Max=2063359, Min=49696, Avg=1131760.06, 90=1745919, 99=1948671, 99.9=2063359, 99.99=2063359] 
2023-01-11 09:18:42:848 5 sec: 469000 operations; 185000 current ops/sec; est completion in 7 minutes [INSERT: Count=185000, Max=448767, Min=47168, Avg=134022.75, 90=234623, 99=394495, 99.9=448767, 99.99=448767] 
2023-01-11 09:18:43:848 6 sec: 617000 operations; 148000 current ops/sec; est completion in 6 minutes [INSERT: Count=148000, Max=505855, Min=39904, Avg=134990.27, 90=280575, 99=503039, 99.9=505855, 99.99=505855] 
2023-01-11 09:18:44:848 7 sec: 731000 operations; 114000 current ops/sec; est completion in 6 minutes [INSERT: Count=114000, Max=204415, Min=36096, Avg=59268.07, 90=90431, 99=189823, 99.9=204415, 99.99=204415] 
2023-01-11 09:18:45:848 8 sec: 859000 operations; 128000 current ops/sec; est completion in 6 minutes [INSERT: Count=128000, Max=265983, Min=35776, Avg=57982.62, 90=87935, 99=173567, 99.9=265983, 99.99=265983] 
2023-01-11 09:18:46:848 9 sec: 975000 operations; 116000 current ops/sec; est completion in 6 minutes [INSERT: Count=116000, Max=257023, Min=37664, Avg=69734.34, 90=105535, 99=210687, 99.9=257023, 99.99=257023] 
2023-01-11 09:18:47:848 10 sec: 1093000 operations; 118000 current ops/sec; est completion in 5 minutes [INSERT: Count=118000, Max=229119, Min=37728, Avg=78026.58, 90=142207, 99=210943, 99.9=229119, 99.99=229119] 
2023-01-11 09:18:48:848 11 sec: 1208000 operations; 115000 current ops/sec; est completion in 5 minutes [INSERT: Count=116000, Max=230271, Min=36032, Avg=75838.48, 90=129279, 99=222463, 99.9=230271, 99.99=230271] 
2023-01-11 09:18:49:848 12 sec: 1335000 operations; 127000 current ops/sec; est completion in 5 minutes [INSERT: Count=126000, Max=241919, Min=36224, Avg=84248.76, 90=167295, 99=211711, 99.9=241919, 99.99=241919] 
2023-01-11 09:18:50:848 13 sec: 1454000 operations; 119000 current ops/sec; est completion in 5 minutes [INSERT: Count=119000, Max=233343, Min=37152, Avg=82122.49, 90=142591, 99=203775, 99.9=233343, 99.99=233343] 
2023-01-11 09:18:51:848 14 sec: 1572000 operations; 118000 current ops/sec; est completion in 5 minutes [INSERT: Count=118000, Max=280063, Min=34816, Avg=81766.37, 90=151807, 99=248191, 99.9=280063, 99.99=280063] 
2023-01-11 09:18:52:848 15 sec: 1692000 operations; 120000 current ops/sec; est completion in 5 minutes [INSERT: Count=120000, Max=269823, Min=34624, Avg=77546.67, 90=135679, 99=228735, 99.9=269823, 99.99=269823] 
2023-01-11 09:18:53:848 16 sec: 1810000 operations; 118000 current ops/sec; est completion in 5 minutes [INSERT: Count=118000, Max=199807, Min=36992, Avg=71936.54, 90=143359, 99=197375, 99.9=199807, 99.99=199807] 
