/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-09 13:09:04:339 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-09 13:09:05:303 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-09 13:09:06:302 2 sec: 88000 operations; 88000 current ops/sec; est completion in 11 minutes [INSERT: Count=88996, Max=822783, Min=464384, Avg=681971.46, 90=766975, 99=822783, 99.9=822783, 99.99=822783] 
2023-01-09 13:09:07:303 3 sec: 262000 operations; 174000 current ops/sec; est completion in 5 minutes [INSERT: Count=173004, Max=750079, Min=68864, Avg=403350.88, 90=641535, 99=734207, 99.9=750079, 99.99=750079] 
2023-01-09 13:09:08:302 4 sec: 387000 operations; 125000 current ops/sec; est completion in 5 minutes [INSERT: Count=125000, Max=303103, Min=54528, Avg=128699.01, 90=213375, 99=302591, 99.9=303103, 99.99=303103] 
2023-01-09 13:09:09:302 5 sec: 510000 operations; 123000 current ops/sec; est completion in 4 minutes [INSERT: Count=123000, Max=303871, Min=49632, Avg=96076.75, 90=173183, 99=269311, 99.9=303871, 99.99=303871] 
2023-01-09 13:09:10:303 6 sec: 632000 operations; 122000 current ops/sec; est completion in 4 minutes [INSERT: Count=122000, Max=194303, Min=46496, Avg=79546.1, 90=131327, 99=182527, 99.9=194303, 99.99=194303] 
2023-01-09 13:09:11:302 7 sec: 751000 operations; 119000 current ops/sec; est completion in 4 minutes [INSERT: Count=119000, Max=173951, Min=48096, Avg=67826.29, 90=94271, 99=159103, 99.9=173951, 99.99=173951] 
2023-01-09 13:09:12:302 8 sec: 867000 operations; 116000 current ops/sec; est completion in 4 minutes [INSERT: Count=117000, Max=245759, Min=47616, Avg=73097.3, 90=147199, 99=165247, 99.9=245759, 99.99=245759] 
2023-01-09 13:09:13:302 9 sec: 992000 operations; 125000 current ops/sec; est completion in 4 minutes [INSERT: Count=124000, Max=258175, Min=47104, Avg=75179.74, 90=119231, 99=195327, 99.9=258175, 99.99=258175] 
2023-01-09 13:09:14:302 10 sec: 1112000 operations; 120000 current ops/sec; est completion in 4 minutes [INSERT: Count=120698, Max=190847, Min=49664, Avg=67234.52, 90=89599, 99=116671, 99.9=190847, 99.99=190847] 
2023-01-09 13:09:15:302 11 sec: 1231000 operations; 119000 current ops/sec; est completion in 4 minutes [INSERT: Count=118936, Max=300287, Min=46336, Avg=90430.62, 90=168959, 99=268543, 99.9=300287, 99.99=300287] 
2023-01-09 13:09:16:302 12 sec: 1351000 operations; 120000 current ops/sec; est completion in 4 minutes [INSERT: Count=119366, Max=154495, Min=46560, Avg=61729.47, 90=77119, 99=150655, 99.9=154495, 99.99=154495] 
2023-01-09 13:09:17:303 13 sec: 1475000 operations; 124000 current ops/sec; est completion in 4 minutes [INSERT: Count=124000, Max=240127, Min=44896, Avg=63129.29, 90=78719, 99=163199, 99.9=240127, 99.99=240127] 
2023-01-09 13:09:18:302 14 sec: 1591000 operations; 116000 current ops/sec; est completion in 4 minutes [INSERT: Count=116000, Max=267007, Min=46400, Avg=63126.48, 90=76351, 99=184319, 99.9=267007, 99.99=267007] 
