/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=120000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2023-01-04 13:41:31:740 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-01-04 13:41:32:705 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-01-04 13:41:33:705 2 sec: 50000 operations; 50000 current ops/sec; est completion in 26 minutes [INSERT: Count=50000, Max=1004031, Min=691200, Avg=891033.6, 90=950271, 99=1004031, 99.9=1004031, 99.99=1004031] 
2023-01-04 13:41:34:705 3 sec: 254000 operations; 204000 current ops/sec; est completion in 7 minutes [INSERT: Count=204000, Max=1204223, Min=107200, Avg=583202.98, 90=901119, 99=1108991, 99.9=1204223, 99.99=1204223] 
2023-01-04 13:41:35:705 4 sec: 381000 operations; 127000 current ops/sec; est completion in 6 minutes [INSERT: Count=127000, Max=468735, Min=63328, Avg=156208.5, 90=328191, 99=425471, 99.9=468735, 99.99=468735] 
2023-01-04 13:41:36:705 5 sec: 503000 operations; 122000 current ops/sec; est completion in 6 minutes [INSERT: Count=122000, Max=389375, Min=58144, Avg=124725.64, 90=235903, 99=386559, 99.9=389375, 99.99=389375] 
2023-01-04 13:41:37:706 6 sec: 621000 operations; 118000 current ops/sec; est completion in 6 minutes [INSERT: Count=119000, Max=507391, Min=61216, Avg=109579.29, 90=202751, 99=406783, 99.9=507391, 99.99=507391] 
2023-01-04 13:41:38:705 7 sec: 750000 operations; 129000 current ops/sec; est completion in 6 minutes [INSERT: Count=128000, Max=482559, Min=57920, Avg=119814.12, 90=236671, 99=376575, 99.9=482559, 99.99=482559] 
2023-01-04 13:41:39:705 8 sec: 870000 operations; 120000 current ops/sec; est completion in 6 minutes [INSERT: Count=120000, Max=313087, Min=63168, Avg=119142.53, 90=214015, 99=312575, 99.9=313087, 99.99=313087] 
2023-01-04 13:41:40:705 9 sec: 983000 operations; 113000 current ops/sec; est completion in 5 minutes [INSERT: Count=113000, Max=392703, Min=58560, Avg=140659.26, 90=315903, 99=380927, 99.9=392703, 99.99=392703] 
2023-01-04 13:41:41:705 10 sec: 1102000 operations; 119000 current ops/sec; est completion in 5 minutes [INSERT: Count=119000, Max=388351, Min=63328, Avg=134428.37, 90=270591, 99=386303, 99.9=388351, 99.99=388351] 
2023-01-04 13:41:42:705 11 sec: 1231000 operations; 129000 current ops/sec; est completion in 5 minutes [INSERT: Count=129000, Max=460031, Min=56000, Avg=109193.55, 90=206463, 99=380927, 99.9=460031, 99.99=460031] 
2023-01-04 13:41:43:705 12 sec: 1344000 operations; 113000 current ops/sec; est completion in 5 minutes [INSERT: Count=113000, Max=425215, Min=57920, Avg=130415.58, 90=243967, 99=375295, 99.9=425215, 99.99=425215] 
2023-01-04 13:41:44:705 13 sec: 1466000 operations; 122000 current ops/sec; est completion in 5 minutes [INSERT: Count=122000, Max=744959, Min=63296, Avg=164496.79, 90=349439, 99=621567, 99.9=744959, 99.99=744959] 
2023-01-04 13:41:45:705 14 sec: 1583000 operations; 117000 current ops/sec; est completion in 5 minutes [INSERT: Count=117000, Max=519679, Min=59136, Avg=132417.5, 90=284159, 99=463615, 99.9=519679, 99.99=519679] 
