/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadd -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=8 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadd -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=8 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-3] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-11-27 14:56:15:190 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-11-27 14:56:16:162 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 15:07:10:161 655 sec: 58756000 operations; 73000 current ops/sec; est completion in 3 minutes [INSERT: Count=73000, Max=3577855, Min=118336, Avg=1168700.93, 90=2820095, 99=3577855, 99.9=3577855, 99.99=3577855] 
2022-11-27 15:07:11:161 656 sec: 58839000 operations; 83000 current ops/sec; est completion in 3 minutes [INSERT: Count=83000, Max=3760127, Min=65664, Avg=1754011.37, 90=3168255, 99=3760127, 99.9=3760127, 99.99=3760127] 
2022-11-27 15:07:12:161 657 sec: 58907000 operations; 68000 current ops/sec; est completion in 3 minutes [INSERT: Count=68000, Max=3756031, Min=97792, Avg=1902330.82, 90=3219455, 99=3756031, 99.9=3756031, 99.99=3756031] 
2022-11-27 15:07:13:161 658 sec: 59031000 operations; 124000 current ops/sec; est completion in 3 minutes [INSERT: Count=124000, Max=3729407, Min=72896, Avg=1737350.19, 90=3047423, 99=3692543, 99.9=3729407, 99.99=3729407] 
2022-11-27 15:07:14:161 659 sec: 59165000 operations; 134000 current ops/sec; est completion in 3 minutes [INSERT: Count=134000, Max=3495935, Min=69056, Avg=1295062.93, 90=2945023, 99=3356671, 99.9=3495935, 99.99=3495935] 
2022-11-27 15:07:15:161 660 sec: 59220000 operations; 55000 current ops/sec; est completion in 3 minutes [INSERT: Count=55000, Max=3407871, Min=60256, Avg=1047869.09, 90=2717695, 99=3407871, 99.9=3407871, 99.99=3407871] 
2022-11-27 15:07:16:161 661 sec: 59330000 operations; 110000 current ops/sec; est completion in 3 minutes [INSERT: Count=110000, Max=3563519, Min=59712, Avg=1550534.69, 90=3170303, 99=3543039, 99.9=3563519, 99.99=3563519] 
2022-11-27 15:07:17:161 662 sec: 59428000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=3305471, Min=56832, Avg=1178606.37, 90=2449407, 99=3305471, 99.9=3305471, 99.99=3305471] 
2022-11-27 15:07:18:161 663 sec: 59520000 operations; 92000 current ops/sec; est completion in 3 minutes [INSERT: Count=92000, Max=3282943, Min=80448, Avg=1177814.61, 90=2619391, 99=3282943, 99.9=3282943, 99.99=3282943] 
2022-11-27 15:07:19:161 664 sec: 59591000 operations; 71000 current ops/sec; est completion in 3 minutes [INSERT: Count=71000, Max=3237887, Min=89600, Avg=1164824.79, 90=2889727, 99=3237887, 99.9=3237887, 99.99=3237887] 
2022-11-27 15:07:20:161 665 sec: 59659000 operations; 68000 current ops/sec; est completion in 3 minutes [INSERT: Count=68000, Max=3342335, Min=63552, Avg=1433294.82, 90=2992127, 99=3342335, 99.9=3342335, 99.99=3342335] 
2022-11-27 15:07:21:161 666 sec: 59745000 operations; 86000 current ops/sec; est completion in 3 minutes [INSERT: Count=86000, Max=3313663, Min=58400, Avg=1856244.28, 90=2686975, 99=3313663, 99.9=3313663, 99.99=3313663] 
2022-11-27 15:07:22:161 667 sec: 59844000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=2826239, Min=57312, Avg=1547377.94, 90=2402303, 99=2826239, 99.9=2826239, 99.99=2826239] 
2022-11-27 15:07:23:161 668 sec: 59943000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=3223551, Min=263168, Avg=1589878.95, 90=2609151, 99=3223551, 99.9=3223551, 99.99=3223551] 
2022-11-27 15:07:24:161 669 sec: 60008000 operations; 65000 current ops/sec; est completion in 3 minutes [INSERT: Count=65000, Max=2826239, Min=73792, Avg=1321728, 90=2498559, 99=2826239, 99.9=2826239, 99.99=2826239] 
2022-11-27 15:07:25:161 670 sec: 60089000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=3440639, Min=675328, Avg=1980371.75, 90=2998271, 99=3440639, 99.9=3440639, 99.99=3440639] 
2022-11-27 15:07:26:161 671 sec: 60176000 operations; 87000 current ops/sec; est completion in 3 minutes [INSERT: Count=87000, Max=4366335, Min=194304, Avg=1526207.26, 90=2994175, 99=4366335, 99.9=4366335, 99.99=4366335] 
2022-11-27 15:07:27:161 672 sec: 60255000 operations; 79000 current ops/sec; est completion in 3 minutes [INSERT: Count=79000, Max=4032511, Min=61760, Avg=1797150.38, 90=3266559, 99=4032511, 99.9=4032511, 99.99=4032511] 
2022-11-27 15:07:28:161 673 sec: 60364000 operations; 109000 current ops/sec; est completion in 3 minutes [INSERT: Count=109000, Max=4870143, Min=94784, Avg=1794391.78, 90=3567615, 99=4562943, 99.9=4870143, 99.99=4870143] 
2022-11-27 15:07:29:161 674 sec: 60459000 operations; 95000 current ops/sec; est completion in 3 minutes [INSERT: Count=95000, Max=4362239, Min=88064, Avg=1824150.91, 90=3379199, 99=4362239, 99.9=4362239, 99.99=4362239] 
2022-11-27 15:07:30:161 675 sec: 60548000 operations; 89000 current ops/sec; est completion in 3 minutes [INSERT: Count=89000, Max=4243455, Min=78464, Avg=1839255.37, 90=3299327, 99=4243455, 99.9=4243455, 99.99=4243455] 
2022-11-27 15:07:31:161 676 sec: 60662000 operations; 114000 current ops/sec; est completion in 3 minutes [INSERT: Count=114000, Max=3981311, Min=89536, Avg=1661031.86, 90=3071999, 99=3809279, 99.9=3981311, 99.99=3981311] 
2022-11-27 15:07:32:161 677 sec: 60751000 operations; 89000 current ops/sec; est completion in 3 minutes [INSERT: Count=89000, Max=3825663, Min=271616, Avg=1657016.09, 90=3031039, 99=3825663, 99.9=3825663, 99.99=3825663] 
2022-11-27 15:07:33:161 678 sec: 60817000 operations; 66000 current ops/sec; est completion in 3 minutes [INSERT: Count=66000, Max=3035135, Min=320000, Avg=1590997.33, 90=2613247, 99=3035135, 99.9=3035135, 99.99=3035135] 
2022-11-27 15:07:34:161 679 sec: 60912000 operations; 95000 current ops/sec; est completion in 3 minutes [INSERT: Count=95000, Max=3870719, Min=144256, Avg=1620713.77, 90=3293183, 99=3870719, 99.9=3870719, 99.99=3870719] 
2022-11-27 15:07:35:161 680 sec: 60989000 operations; 77000 current ops/sec; est completion in 3 minutes [INSERT: Count=77000, Max=4370431, Min=161920, Avg=1567893.61, 90=2703359, 99=4370431, 99.9=4370431, 99.99=4370431] 
2022-11-27 15:07:36:161 681 sec: 61128000 operations; 139000 current ops/sec; est completion in 3 minutes [INSERT: Count=139000, Max=4431871, Min=66816, Avg=1763326.62, 90=3301375, 99=4304895, 99.9=4431871, 99.99=4431871] 
2022-11-27 15:07:37:161 682 sec: 61235000 operations; 107000 current ops/sec; est completion in 3 minutes [INSERT: Count=107000, Max=2740223, Min=197248, Avg=1205454.95, 90=2181119, 99=2719743, 99.9=2740223, 99.99=2740223] 
2022-11-27 15:07:38:161 683 sec: 61307000 operations; 72000 current ops/sec; est completion in 3 minutes [INSERT: Count=72000, Max=2693119, Min=73600, Avg=1443151.11, 90=2295807, 99=2693119, 99.9=2693119, 99.99=2693119] 
2022-11-27 15:07:39:161 684 sec: 61419000 operations; 112000 current ops/sec; est completion in 3 minutes [INSERT: Count=112000, Max=2910207, Min=84992, Avg=995986.29, 90=1967103, 99=2824191, 99.9=2910207, 99.99=2910207] 
2022-11-27 15:07:40:161 685 sec: 61529000 operations; 110000 current ops/sec; est completion in 3 minutes [INSERT: Count=110000, Max=2568191, Min=61216, Avg=1132392.87, 90=1955839, 99=2500607, 99.9=2568191, 99.99=2568191] 
2022-11-27 15:07:41:161 686 sec: 61585000 operations; 56000 current ops/sec; est completion in 3 minutes [INSERT: Count=56000, Max=1738751, Min=111808, Avg=756261.71, 90=1454079, 99=1738751, 99.9=1738751, 99.99=1738751] 
2022-11-27 15:07:42:161 687 sec: 61679000 operations; 94000 current ops/sec; est completion in 3 minutes [INSERT: Count=94000, Max=2856959, Min=102144, Avg=1113383.49, 90=2234367, 99=2856959, 99.9=2856959, 99.99=2856959] 
2022-11-27 15:07:43:161 688 sec: 61771000 operations; 92000 current ops/sec; est completion in 3 minutes [INSERT: Count=92000, Max=3217407, Min=139904, Avg=1194345.74, 90=2269183, 99=3217407, 99.9=3217407, 99.99=3217407] 
2022-11-27 15:07:44:161 689 sec: 61860000 operations; 89000 current ops/sec; est completion in 3 minutes [INSERT: Count=89000, Max=4145151, Min=55680, Avg=1000369.44, 90=1881087, 99=4145151, 99.9=4145151, 99.99=4145151] 
2022-11-27 15:07:45:161 690 sec: 61972000 operations; 112000 current ops/sec; est completion in 3 minutes [INSERT: Count=112000, Max=3624959, Min=78080, Avg=1305560.57, 90=2662399, 99=3481599, 99.9=3624959, 99.99=3624959] 
2022-11-27 15:07:46:161 691 sec: 62065000 operations; 93000 current ops/sec; est completion in 3 minutes [INSERT: Count=93000, Max=2471935, Min=68224, Avg=829384.26, 90=1430527, 99=2471935, 99.9=2471935, 99.99=2471935] 
2022-11-27 15:07:47:161 692 sec: 62138000 operations; 73000 current ops/sec; est completion in 3 minutes [INSERT: Count=73000, Max=2760703, Min=53696, Avg=907791.56, 90=1874943, 99=2760703, 99.9=2760703, 99.99=2760703] 
2022-11-27 15:07:48:161 693 sec: 62219000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=2320383, Min=118784, Avg=960075.46, 90=1891327, 99=2320383, 99.9=2320383, 99.99=2320383] 
2022-11-27 15:07:49:161 694 sec: 62317000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=3121151, Min=62368, Avg=1191067.59, 90=2514943, 99=3121151, 99.9=3121151, 99.99=3121151] 
2022-11-27 15:07:50:161 695 sec: 62411000 operations; 94000 current ops/sec; est completion in 3 minutes [INSERT: Count=94000, Max=2809855, Min=89728, Avg=1089014.13, 90=2014207, 99=2809855, 99.9=2809855, 99.99=2809855] 
2022-11-27 15:07:51:161 696 sec: 62501000 operations; 90000 current ops/sec; est completion in 3 minutes [INSERT: Count=90000, Max=2652159, Min=57408, Avg=947985.6, 90=1902591, 99=2652159, 99.9=2652159, 99.99=2652159] 
2022-11-27 15:07:52:161 697 sec: 62601000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=2283519, Min=74816, Avg=828454.4, 90=1681407, 99=2136063, 99.9=2283519, 99.99=2283519] 
2022-11-27 15:07:53:161 698 sec: 62699000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=2664447, Min=68928, Avg=983888.33, 90=2037759, 99=2664447, 99.9=2664447, 99.99=2664447] 
2022-11-27 15:07:54:161 699 sec: 62781000 operations; 82000 current ops/sec; est completion in 3 minutes [INSERT: Count=82000, Max=2752511, Min=87296, Avg=1040540.49, 90=1941503, 99=2752511, 99.9=2752511, 99.99=2752511] 
2022-11-27 15:07:55:161 700 sec: 62854000 operations; 73000 current ops/sec; est completion in 3 minutes [INSERT: Count=73000, Max=2001919, Min=163584, Avg=904217.42, 90=1438719, 99=2001919, 99.9=2001919, 99.99=2001919] 
2022-11-27 15:07:56:161 701 sec: 62923000 operations; 69000 current ops/sec; est completion in 3 minutes [INSERT: Count=69000, Max=2496511, Min=122176, Avg=773184.93, 90=1244159, 99=2496511, 99.9=2496511, 99.99=2496511] 
2022-11-27 15:07:57:161 702 sec: 63040000 operations; 117000 current ops/sec; est completion in 3 minutes [INSERT: Count=117000, Max=3696639, Min=71424, Avg=1292612.92, 90=2818047, 99=3530751, 99.9=3696639, 99.99=3696639] 
2022-11-27 15:07:58:161 703 sec: 63124000 operations; 84000 current ops/sec; est completion in 3 minutes [INSERT: Count=84000, Max=3041279, Min=66688, Avg=961444.19, 90=2682879, 99=3041279, 99.9=3041279, 99.99=3041279] 
2022-11-27 15:07:59:161 704 sec: 63226000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=3352575, Min=69184, Avg=1266238.12, 90=2646015, 99=3317759, 99.9=3352575, 99.99=3352575] 
2022-11-27 15:08:00:161 705 sec: 63346000 operations; 120000 current ops/sec; est completion in 3 minutes [INSERT: Count=120000, Max=2998271, Min=95296, Avg=863326.67, 90=1735679, 99=2650111, 99.9=2998271, 99.99=2998271] 
2022-11-27 15:08:01:161 706 sec: 63435000 operations; 89000 current ops/sec; est completion in 3 minutes [INSERT: Count=89000, Max=1588223, Min=62720, Avg=583413.21, 90=1199103, 99=1588223, 99.9=1588223, 99.99=1588223] 
2022-11-27 15:08:02:161 707 sec: 63493000 operations; 58000 current ops/sec; est completion in 3 minutes [INSERT: Count=58000, Max=3018751, Min=62848, Avg=1010090.21, 90=1731583, 99=3018751, 99.9=3018751, 99.99=3018751] 
2022-11-27 15:08:03:161 708 sec: 63555000 operations; 62000 current ops/sec; est completion in 3 minutes [INSERT: Count=62000, Max=2083839, Min=266752, Avg=1009474.06, 90=1558527, 99=2083839, 99.9=2083839, 99.99=2083839] 
2022-11-27 15:08:04:161 709 sec: 63653000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=2668543, Min=77312, Avg=1174707.59, 90=2342911, 99=2668543, 99.9=2668543, 99.99=2668543] 
2022-11-27 15:08:05:161 710 sec: 63759000 operations; 106000 current ops/sec; est completion in 3 minutes [INSERT: Count=106000, Max=2226175, Min=64576, Avg=1216628.68, 90=1948671, 99=2164735, 99.9=2226175, 99.99=2226175] 
2022-11-27 15:08:06:161 711 sec: 63854000 operations; 95000 current ops/sec; est completion in 2 minutes [INSERT: Count=95000, Max=3045375, Min=62400, Avg=925700.55, 90=2049023, 99=3045375, 99.9=3045375, 99.99=3045375] 
2022-11-27 15:08:07:161 712 sec: 63942000 operations; 88000 current ops/sec; est completion in 2 minutes [INSERT: Count=88000, Max=2486271, Min=149760, Avg=892407.27, 90=1872895, 99=2486271, 99.9=2486271, 99.99=2486271] 
2022-11-27 15:08:08:161 713 sec: 64033000 operations; 91000 current ops/sec; est completion in 2 minutes [INSERT: Count=91000, Max=4239359, Min=82688, Avg=966230.86, 90=2172927, 99=4239359, 99.9=4239359, 99.99=4239359] 
2022-11-27 15:08:09:161 714 sec: 64111000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=3667967, Min=99776, Avg=1188423.79, 90=2594815, 99=3667967, 99.9=3667967, 99.99=3667967] 
2022-11-27 15:08:10:161 715 sec: 64186000 operations; 75000 current ops/sec; est completion in 2 minutes [INSERT: Count=75000, Max=2396159, Min=143360, Avg=941826.56, 90=1597439, 99=2396159, 99.9=2396159, 99.99=2396159] 
2022-11-27 15:08:11:161 716 sec: 64280000 operations; 94000 current ops/sec; est completion in 2 minutes [INSERT: Count=94000, Max=3317759, Min=68992, Avg=1327031.83, 90=2625535, 99=3317759, 99.9=3317759, 99.99=3317759] 
2022-11-27 15:08:12:161 717 sec: 64364000 operations; 84000 current ops/sec; est completion in 2 minutes [INSERT: Count=84000, Max=2942975, Min=56928, Avg=1331453.14, 90=2562047, 99=2942975, 99.9=2942975, 99.99=2942975] 
2022-11-27 15:08:13:161 718 sec: 64486000 operations; 122000 current ops/sec; est completion in 2 minutes [INSERT: Count=122000, Max=2471935, Min=72512, Avg=1226089.97, 90=2026495, 99=2369535, 99.9=2471935, 99.99=2471935] 
2022-11-27 15:08:14:161 719 sec: 64589000 operations; 103000 current ops/sec; est completion in 2 minutes [INSERT: Count=103000, Max=2209791, Min=58560, Avg=883354.25, 90=1730559, 99=1983487, 99.9=2209791, 99.99=2209791] 
2022-11-27 15:08:15:161 720 sec: 64717000 operations; 128000 current ops/sec; est completion in 2 minutes [INSERT: Count=128000, Max=2067455, Min=61376, Avg=677315.5, 90=1226751, 99=1896447, 99.9=2067455, 99.99=2067455] 
2022-11-27 15:08:16:161 721 sec: 64800000 operations; 83000 current ops/sec; est completion in 2 minutes [INSERT: Count=83000, Max=1720319, Min=72768, Avg=518349.88, 90=1087487, 99=1720319, 99.9=1720319, 99.99=1720319] 
2022-11-27 15:08:17:161 722 sec: 64872000 operations; 72000 current ops/sec; est completion in 2 minutes [INSERT: Count=72000, Max=1560575, Min=58592, Avg=557908.67, 90=921599, 99=1560575, 99.9=1560575, 99.99=1560575] 
2022-11-27 15:08:18:161 723 sec: 64929000 operations; 57000 current ops/sec; est completion in 2 minutes [INSERT: Count=57000, Max=1762303, Min=76032, Avg=656608, 90=1433599, 99=1762303, 99.9=1762303, 99.99=1762303] 
2022-11-27 15:08:19:161 724 sec: 65003000 operations; 74000 current ops/sec; est completion in 2 minutes [INSERT: Count=74000, Max=3207167, Min=105216, Avg=1043039.14, 90=2361343, 99=3207167, 99.9=3207167, 99.99=3207167] 
2022-11-27 15:08:20:161 725 sec: 65091000 operations; 88000 current ops/sec; est completion in 2 minutes [INSERT: Count=88000, Max=2854911, Min=53408, Avg=1201251.45, 90=2433023, 99=2854911, 99.9=2854911, 99.99=2854911] 
2022-11-27 15:08:21:161 726 sec: 65189000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=3217407, Min=57248, Avg=1209746.78, 90=2729983, 99=3217407, 99.9=3217407, 99.99=3217407] 
2022-11-27 15:08:22:161 727 sec: 65286000 operations; 97000 current ops/sec; est completion in 2 minutes [INSERT: Count=97000, Max=3323903, Min=60448, Avg=1199941.28, 90=2316287, 99=3323903, 99.9=3323903, 99.99=3323903] 
2022-11-27 15:08:23:161 728 sec: 65382000 operations; 96000 current ops/sec; est completion in 2 minutes [INSERT: Count=96000, Max=2916351, Min=57728, Avg=1060869.67, 90=2215935, 99=2916351, 99.9=2916351, 99.99=2916351] 
2022-11-27 15:08:24:161 729 sec: 65487000 operations; 105000 current ops/sec; est completion in 2 minutes [INSERT: Count=105000, Max=2484223, Min=63232, Avg=1010835.66, 90=1847295, 99=2187263, 99.9=2484223, 99.99=2484223] 
2022-11-27 15:08:25:161 730 sec: 65550000 operations; 63000 current ops/sec; est completion in 2 minutes [INSERT: Count=63000, Max=2189311, Min=66880, Avg=837265.78, 90=1607679, 99=2189311, 99.9=2189311, 99.99=2189311] 
2022-11-27 15:08:26:161 731 sec: 65613000 operations; 63000 current ops/sec; est completion in 2 minutes [INSERT: Count=63000, Max=3487743, Min=57728, Avg=983738.41, 90=2506751, 99=3487743, 99.9=3487743, 99.99=3487743] 
2022-11-27 15:08:27:161 732 sec: 65717000 operations; 104000 current ops/sec; est completion in 2 minutes [INSERT: Count=104000, Max=3510271, Min=101632, Avg=1558736.31, 90=2740223, 99=3207167, 99.9=3510271, 99.99=3510271] 
2022-11-27 15:08:28:161 733 sec: 65840000 operations; 123000 current ops/sec; est completion in 2 minutes [INSERT: Count=123000, Max=3385343, Min=61344, Avg=1054904.98, 90=2523135, 99=3264511, 99.9=3385343, 99.99=3385343] 
2022-11-27 15:08:29:161 734 sec: 65927000 operations; 87000 current ops/sec; est completion in 2 minutes [INSERT: Count=87000, Max=2537471, Min=61056, Avg=820772.6, 90=1635327, 99=2537471, 99.9=2537471, 99.99=2537471] 
2022-11-27 15:08:30:161 735 sec: 66041000 operations; 114000 current ops/sec; est completion in 2 minutes [INSERT: Count=114000, Max=3620863, Min=63616, Avg=805177.12, 90=2873343, 99=3471359, 99.9=3620863, 99.99=3620863] 
2022-11-27 15:08:31:161 736 sec: 66107000 operations; 66000 current ops/sec; est completion in 2 minutes [INSERT: Count=66000, Max=3319807, Min=58656, Avg=883580.36, 90=2873343, 99=3319807, 99.9=3319807, 99.99=3319807] 
2022-11-27 15:08:32:161 737 sec: 66142000 operations; 35000 current ops/sec; est completion in 2 minutes [INSERT: Count=35000, Max=3256319, Min=60160, Avg=1462873.6, 90=3020799, 99=3256319, 99.9=3256319, 99.99=3256319] 
2022-11-27 15:08:33:161 738 sec: 66225000 operations; 83000 current ops/sec; est completion in 2 minutes [INSERT: Count=83000, Max=3252223, Min=150912, Avg=1592815.81, 90=2686975, 99=3252223, 99.9=3252223, 99.99=3252223] 
2022-11-27 15:08:34:161 739 sec: 66285000 operations; 60000 current ops/sec; est completion in 2 minutes [INSERT: Count=60000, Max=3547135, Min=71744, Avg=1541577.07, 90=2793471, 99=3547135, 99.9=3547135, 99.99=3547135] 
2022-11-27 15:08:35:161 740 sec: 66399000 operations; 114000 current ops/sec; est completion in 2 minutes [INSERT: Count=114000, Max=3368959, Min=245120, Avg=1894778.95, 90=3055615, 99=3356671, 99.9=3368959, 99.99=3368959] 
2022-11-27 15:08:36:161 741 sec: 66486000 operations; 87000 current ops/sec; est completion in 2 minutes [INSERT: Count=87000, Max=4308991, Min=78656, Avg=1773640.46, 90=2979839, 99=4308991, 99.9=4308991, 99.99=4308991] 
2022-11-27 15:08:37:161 742 sec: 66597000 operations; 111000 current ops/sec; est completion in 2 minutes [INSERT: Count=111000, Max=4022271, Min=75264, Avg=1488765.69, 90=2590719, 99=3698687, 99.9=4022271, 99.99=4022271] 
2022-11-27 15:08:38:161 743 sec: 66728000 operations; 131000 current ops/sec; est completion in 2 minutes [INSERT: Count=131000, Max=3311615, Min=60480, Avg=1453257.89, 90=2666495, 99=3147775, 99.9=3311615, 99.99=3311615] 
2022-11-27 15:08:39:161 744 sec: 66822000 operations; 94000 current ops/sec; est completion in 2 minutes [INSERT: Count=94000, Max=3252223, Min=175872, Avg=1207283.74, 90=2046975, 99=3252223, 99.9=3252223, 99.99=3252223] 
2022-11-27 15:08:40:161 745 sec: 66921000 operations; 99000 current ops/sec; est completion in 2 minutes [INSERT: Count=99000, Max=3028991, Min=55040, Avg=1005178.18, 90=1772543, 99=3028991, 99.9=3028991, 99.99=3028991] 
2022-11-27 15:08:41:161 746 sec: 67007000 operations; 86000 current ops/sec; est completion in 2 minutes [INSERT: Count=86000, Max=1841151, Min=63456, Avg=638582.33, 90=1249279, 99=1841151, 99.9=1841151, 99.99=1841151] 
2022-11-27 15:08:42:161 747 sec: 67095000 operations; 88000 current ops/sec; est completion in 2 minutes [INSERT: Count=88000, Max=2516991, Min=58816, Avg=1021698.91, 90=2125823, 99=2516991, 99.9=2516991, 99.99=2516991] 
2022-11-27 15:08:43:161 748 sec: 67194000 operations; 99000 current ops/sec; est completion in 2 minutes [INSERT: Count=99000, Max=3377151, Min=63264, Avg=1073257.54, 90=2162687, 99=3377151, 99.9=3377151, 99.99=3377151] 
2022-11-27 15:08:44:161 749 sec: 67278000 operations; 84000 current ops/sec; est completion in 2 minutes [INSERT: Count=84000, Max=2605055, Min=103424, Avg=986658.67, 90=1788927, 99=2605055, 99.9=2605055, 99.99=2605055] 
2022-11-27 15:08:45:161 750 sec: 67393000 operations; 115000 current ops/sec; est completion in 2 minutes [INSERT: Count=115000, Max=2746367, Min=61568, Avg=796213.98, 90=1552383, 99=2424831, 99.9=2746367, 99.99=2746367] 
2022-11-27 15:08:46:161 751 sec: 67509000 operations; 116000 current ops/sec; est completion in 2 minutes [INSERT: Count=116000, Max=1480703, Min=60928, Avg=602905.79, 90=1210367, 99=1475583, 99.9=1480703, 99.99=1480703] 
2022-11-27 15:08:47:161 752 sec: 67568000 operations; 59000 current ops/sec; est completion in 2 minutes [INSERT: Count=59000, Max=1672191, Min=57024, Avg=534814.1, 90=1128447, 99=1672191, 99.9=1672191, 99.99=1672191] 
2022-11-27 15:08:48:161 753 sec: 67633000 operations; 65000 current ops/sec; est completion in 2 minutes [INSERT: Count=65000, Max=2034687, Min=58496, Avg=727737.6, 90=1670143, 99=2034687, 99.9=2034687, 99.99=2034687] 
2022-11-27 15:08:49:161 754 sec: 67712000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=2134015, Min=128704, Avg=784264.51, 90=1565695, 99=2134015, 99.9=2134015, 99.99=2134015] 
2022-11-27 15:08:50:161 755 sec: 67786000 operations; 74000 current ops/sec; est completion in 2 minutes [INSERT: Count=74000, Max=3575807, Min=144256, Avg=1247630.7, 90=2732031, 99=3575807, 99.9=3575807, 99.99=3575807] 
2022-11-27 15:08:51:161 756 sec: 67853000 operations; 67000 current ops/sec; est completion in 2 minutes [INSERT: Count=67000, Max=3510271, Min=88896, Avg=1143846.69, 90=2668543, 99=3510271, 99.9=3510271, 99.99=3510271] 
2022-11-27 15:08:52:161 757 sec: 67937000 operations; 84000 current ops/sec; est completion in 2 minutes [INSERT: Count=84000, Max=3543039, Min=135168, Avg=1714349.71, 90=2998271, 99=3543039, 99.9=3543039, 99.99=3543039] 
2022-11-27 15:08:53:161 758 sec: 68064000 operations; 127000 current ops/sec; est completion in 2 minutes [INSERT: Count=127000, Max=3309567, Min=206336, Avg=1515031.18, 90=2588671, 99=3164159, 99.9=3309567, 99.99=3309567] 
2022-11-27 15:08:54:161 759 sec: 68184000 operations; 120000 current ops/sec; est completion in 2 minutes [INSERT: Count=120000, Max=3166207, Min=104768, Avg=1066293.87, 90=2123775, 99=2830335, 99.9=3166207, 99.99=3166207] 
