/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-12-09 14:02:32:524 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-12-09 14:02:33:492 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-12-09 14:02:34:492 2 sec: 140000 operations; 140000 current ops/sec; est completion in 7 minutes [INSERT: Count=140000, Max=792575, Min=44608, Avg=402470.17, 90=734207, 99=788991, 99.9=792575, 99.99=792575] 
2022-12-09 14:02:35:492 3 sec: 228000 operations; 88000 current ops/sec; est completion in 6 minutes [INSERT: Count=88000, Max=188031, Min=43936, Avg=75473.45, 90=113279, 99=188031, 99.9=188031, 99.99=188031] 
2022-12-09 14:02:36:492 4 sec: 318000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=104191, Min=40416, Avg=58385.42, 90=73599, 99=104191, 99.9=104191, 99.99=104191] 
2022-12-09 14:02:37:492 5 sec: 408000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=180223, Min=41984, Avg=91059.02, 90=132223, 99=180223, 99.9=180223, 99.99=180223] 
2022-12-09 14:02:38:492 6 sec: 495000 operations; 87000 current ops/sec; est completion in 5 minutes [INSERT: Count=87000, Max=139775, Min=42368, Avg=67432.46, 90=96511, 99=139775, 99.9=139775, 99.99=139775] 
2022-12-09 14:02:39:492 7 sec: 589000 operations; 94000 current ops/sec; est completion in 5 minutes [INSERT: Count=94000, Max=224511, Min=44128, Avg=92362.89, 90=136191, 99=224511, 99.9=224511, 99.99=224511] 
2022-12-09 14:02:40:492 8 sec: 677000 operations; 88000 current ops/sec; est completion in 5 minutes [INSERT: Count=88000, Max=129663, Min=43040, Avg=61547.09, 90=90815, 99=129663, 99.9=129663, 99.99=129663] 
2022-12-09 14:02:41:492 9 sec: 764000 operations; 87000 current ops/sec; est completion in 5 minutes [INSERT: Count=87000, Max=387327, Min=44192, Avg=110324.78, 90=213759, 99=387327, 99.9=387327, 99.99=387327] 
2022-12-09 14:02:42:492 10 sec: 856000 operations; 92000 current ops/sec; est completion in 5 minutes [INSERT: Count=92000, Max=222079, Min=41792, Avg=94962.78, 90=170111, 99=222079, 99.9=222079, 99.99=222079] 
2022-12-09 14:02:43:492 11 sec: 942000 operations; 86000 current ops/sec; est completion in 5 minutes [INSERT: Count=86000, Max=201343, Min=45760, Avg=97213.95, 90=152191, 99=201343, 99.9=201343, 99.99=201343] 
2022-12-09 14:02:44:492 12 sec: 1035000 operations; 93000 current ops/sec; est completion in 5 minutes [INSERT: Count=93000, Max=201983, Min=44992, Avg=91729.2, 90=145023, 99=201983, 99.9=201983, 99.99=201983] 
2022-12-09 14:02:45:492 13 sec: 1128000 operations; 93000 current ops/sec; est completion in 5 minutes [INSERT: Count=93000, Max=193663, Min=44320, Avg=81512.09, 90=124031, 99=193663, 99.9=193663, 99.99=193663] 
2022-12-09 14:02:46:493 14 sec: 1218000 operations; 89910.09 current ops/sec; est completion in 5 minutes [INSERT: Count=90000, Max=163967, Min=43680, Avg=81439.47, 90=120767, 99=163967, 99.9=163967, 99.99=163967] 
